"","storyID","headline","text","publish_date"
"177",1448974430,"Alexander Vindman, Jennifer Williams Testify In Public Impeachment Inquiry Hearing","Four more people will testify Tuesday during public hearings in the impeachment investigation into President Donald Trump.Army Lt. Col. Alexander Vindman, the director for European affairs at the National Security Council, and Jennifer Williams, a top special adviser to Vice President Mike Pence for Europe and Russia affairs, will testify Tuesday morning.'Kurt Volker, the former State Department special envoy to Ukraine, and Tim Morrison, who was one of the top Russia experts for the National Security Council, will testify Tuesday afternoon.House Intelligence Committee Chairman Adam Schiff (D-Calif.) and the committee's top Republican, Rep. Devin Nunes (Calif.), will direct the questioning.Read live updates below:Do you have information you want to share with HuffPost? Here's how.",2019-11-19 08:45:41
"178",1449109615,"Fox News’ Brian Kilmeade To Trump: Don’t Tweet During Vindman Hearing","Fox News' Brian Kilmeade had some advice for President Donald Trump ahead of Tuesday's House impeachment hearing: Stay off Twitter.'I just think overall, the president should just ignore this whole thing,' the 'Fox & Friends' co-host said. 'Don't tweet during it, don't get outraged over it.'Instead, Trump should allow his allies to 'fight it out and keep it on the straight and narrow from the Republican perspective,' Kilmeade urged.The Fox News morning program is known to be a favorite of the president, who has routinely live-tweeted what he watches and has offered glowing praise of the show's ratings. But it's unclear whether Trump will take Kilmeade's advice.On Friday, when former U.S. ambassador to Ukraine Marie Yovanovitch testified about a smear campaign led by Trump lawyer Rudy Giuliani that led to her May ouster, Trump assailed her on Twitter.The president ripped Yovanovitch's long diplomatic career, asserting that 'everywhere' she 'went turned bad,' and that Ukrainian President Volodymyr Zelensky 'spoke unfavorably about her' in their July 25 phone call. Yovanovitch, shown the president's tweets, told lawmakers the attack was 'intimidating,' and Intelligence Committee Chair Adam Schiff (D-Calif.) suggested it was 'witness intimidation.'Trump's call with Zelensky is at the center of the impeachment inquiry. A White House summary shows Trump pressed Zelensky to investigate former Vice President Joe Biden'and his son.On Tuesday morning, Lt. Col. Alexander Vindman, the National Security Council's top Ukraine expert, told lawmakers publicly about Trump's call, which he monitored. Vindman previously testified that Trump conditioned a White House meeting with Zelensky on the probe into the Bidens, and that there was 'no ambiguity' about the demand.Vindman also said 'there was no doubt' that Trump was taking aim at Biden, his Democratic rival.'It doesn't take a rocket scientist to see where the gain would be for the president in investigating the son of a political opponent,' he said.Jennifer Williams, a foreign policy aide to Vice President Mike Pence, testified alongside Vindman. Former U.S. special envoy to Ukraine Kurt Volker and former National Security Council official Timothy Morrison are set to testify in the afternoon.",2019-11-19 11:10:16
"179",1449109613,"Alexander Vindman Sends His Dad A Message During Impeachment Inquiry Testimony","Army Lt. Col. Alexander Vindman, the top Ukraine expert for the National Security Council, told his father not to worry and that he would 'be fine' as he delivered his opening remarks before Congress during the impeachment inquiry hearing Tuesday.Vindman, appearing before the House Intelligence Committee, said his father was 47 years old when he 'left behind his entire life and the only home he had ever known to start over in the United States so that his three sons could have better, safer lives. ''Dad, my sitting here today in the U.S. Capitol talking to our elected professionals ... is proof that you made the right decision 40 years ago to leave the Soviet Union and come here to the United States of America in search of a better life for our family,' Vindman said.'Do not worry, I will be fine for telling the truth,' he added.Lt. Col. Vindman ends his opening remarks by telling the story of his dad fleeing the Soviet Union for the US: ""Do not worry, I will be fine for telling the truth"" pic.twitter.com/5eMgI7MaSdVindman privately testified last month that he heard in real time President Donald Trump's July 25 phone call with Ukraine President Volodymyr Zelensky, the subject of a subsequent whistleblower complaint and focal point of the House's impeachment inquiry.He said he twice reported it internally to the NSC's lead counsel John Eisenberg'because he felt it was his duty to share his concerns about Trump using U.S. military aid as leverage in his efforts to get Ukraine to commit to investigating political rival Joe Biden.On Tuesday, Vindman said that he is grateful for his father's decision to leave the Soviet Union and for the privilege of being an American, where he can live 'free of fear for mine and my family's safety.''In Russia, my act of expressing my concerns to the chain of command in an official and private channel would have severe personal and professional repercussions and offering public testimony involving the president would surely cost me my life,' he said.Vindman noted that his family is present during the hearing Tuesday, including his 'little brother.' His twin brother Yevgeny is an ethics lawyer for the NSC.'[My father's] courageous decision inspired a deep sense of gratitude in my brothers and myself and instilled in us a sense of duty and service,' Vindman said. 'All three of us have served or are currently serving in the military. Our collective military service is a special part of our family's story in America.'Jennifer Williams, a top foreign policy adviser to Vice President Mike Pence, testified alongside Vindman on Tuesday. She testified behind closed doors earlier this month that Trump's call with Zelensky struck her as 'unusual and inappropriate.'Do you have information you want to share with HuffPost? Here's how.",2019-11-19 10:59:43
"180",1449109609,"Trump’s Push For Investigations Was An ‘Order,’ National Security Official Testifies","National Security Council official Lt. Col. Alexander Vindman testified on Tuesday that President Donald Trump's ask of Ukrainian President Volodymyr Zelensky to open investigations into the 2016 election and former vice president Joe Biden was not a 'request,' but an 'order.'There was a 'power disparity between the two leaders,' Vindman said, due to Ukraine's reliance on the United States for military and other aid.'When a senior asks you to do something even when it's polite and pleasant it's not to be taken as a request, it's to be taken as an order,' Vindman told the House Intelligence Committee as part of the ongoing impeachment inquiry into Trump.After discussing the possibility of Zelensky visiting the White House in the July 25 call between the two leaders <U+2015> something the Ukrainian president badly wanted in order to boost his domestic standing <U+2015> Trump asked Zelensky to 'do us a favor though.' He said Zelensky should announce investigations into a disproven conspiracy theory that Ukraine was involved in hacking the Democratic National Committee and into former vice president Joe Biden, a potential 2020 Trump opponent.'My impression was, in order to get the White House meeting, President Zelensky would have to agree to open these investigations,' Vindman, who listened in on the July 25 call, said.After the call concluded, 'without hesitation, I knew I had to report this to the White House counsel,' Vindman said.'It was improper for the president to demand an investigation into a political opponent, especially a foreign power where there's at best dubious belief that this would be a completely impartial investigation, and that this would have significant implications if this became public knowledge ... it would undermine our Ukraine policy and it would undermine our national security,' Vindman said.At the time, Zelensky and other Ukrainian officials were not aware that U.S. military aid had been frozen on Trump's order and would be used as pressure to force Zelensky to announce these investigations. The Ukrainians would learn about this in early August, according to The New York Times.Zelensky and his advisers believed they needed to announce these investigations to obtain the White House meeting and the release of the military aid. He planned on announcing the investigations in an interview with CNN's Fareed Zakaria in September.'The reporting of the whistleblower complaint about Trump's efforts to extort him to the House Intelligence Committee on Sept. 9, however, interrupted the whole plan. The White House freed the military aid two days later. And Zelensky did not announce the investigations.Do you have information you want to share with HuffPost? Here's how.",2019-11-19 10:56:15
"181",1449147999,"What To Watch On Day 3 Of Public Trump Impeachment Hearings","WASHINGTON (AP) ' They heard the July 25 phone call for themselves.And now, Army Lt. Col. Alexander Vindman and adviser Jennifer Williams are set to tell Americans and the world about its content and their concerns as the lead witnesses in perhaps the most consequential week of the impeachment hearings against President Donald Trump.They are the first two of nine witnesses called to testify before the House Intelligence Committee this week. The procession includes officials closest to Trump as lawmakers grind through their investigation of the 45th president.Vindman and Williams were listening with others in the White House Situation Room and heard Trump pressure Ukraine's president to do him the 'favor' of investigating Joe Biden and his son, all while the U.S. had placed a hold on aid to Ukraine.What to watch as the marathon week of hearings opens at 9 a.m. EST Tuesday:___Vindman is a Soviet-era immigrant who came to the U.S. as a toddler and grew up to become a decorated soldier and a White House aide. Now, he is a 20-year Army officer assigned to the National Security Council at the white-hot center of the inquiry.Vindman, 44, testified last month in closed session that he twice raised concerns about Trump and his European Union ambassador, Gordon Sondland, inappropriately pushing Ukrainian leaders to investigate the former vice president and his son.'I have a deep appreciation for American values and ideals and the power of freedom. I am a patriot, and it is my sacred duty and honor to advance and defend our country, irrespective of party or politics,' Vindman said in written remarks.He earned the Purple Heart after being wounded in Iraq in 2004 leading infantrymen.In October, Vindman attended his closed-door testimony wearing his Army service uniform, with a chest full of military ribbons and other commendations. The visual underscored Trump's conflict with the military and national security establishment.Republicans are expressing concern about Vindman's 'judgment' in handling his concern about the call.___Trump and the world are about to find out. Williams is Vice President Mike Pence's special adviser for Europe and Russia, on detail from the State Department.On July 25, she was in the Situation Room taking notes as Trump spoke with Ukrainian President Volodymyr Zelenskiy about potential 2020 rival Joe Biden's son Hunter, who sat on the board of Burisma, a Ukrainian gas company.'It was President Trump who raised Burisma,' Williams testified on Nov. 7. Later, she says that 'I believed those references to be more political in nature and so that struck me as unusual.'The word Burisma does not appear in the rough transcript of the call released by the White House.'Tell Jennifer Williams, whoever that is, to read BOTH transcripts of the presidential calls,' Trump tweeted in part over the weekend. He called her a 'Never Trumper.'___The president and his allies have pointed to Zelenskiy's statement during a September press conference, shoulder-to-shoulder with Trump, in which the Ukrainian president said he didn't feel any pressure in the July 25 call.But even before that call, Zelenskiy had reported feeling pressure from the Trump administration to investigate Biden, The Associated Press reported.Zelenskiy was concerned Trump and associates were pressing him to take action that could affect the 2020 election, two individuals said. They spoke on condition of anonymity because of the diplomatic and political sensitivity of the issue.State Department officials in Kyiv and Washington were briefed on Zelenskiy's concerns at least three times, the two individuals said, and notes summarizing his worries were circulated within the department.___He did last week, castigating the ambassador he fired, Marie Yovanovich, on Twitter and giving weight to her account of being bullied out of her job by members of the administration.House Speaker Nancy Pelosi several times over the past few days has suggested that if Trump wants to testify ' she mockingly explained the word 'exculpatory' ' he's welcome to do so in person or in writing.He hasn't said he will do so. But Trump did tweet: 'Even though I did nothing wrong, and don't like giving credibility to this No Due Process Hoax, I like the idea & will, in order to get Congress focused again, strongly consider it!'___The administration is confident about the testimony of all the impeachment witnesses this week except for that of EU Ambassador Gordon Sondland on Wednesday, according to two White House officials who spoke on condition of anonymity to discuss internal thinking.Like all the witnesses, Sondland will testify under oath and penalty of perjury. Sondland already has had to amend his earlier account after contradicting testimony from others.The White House is happy with the role of Rep. Jim Jordan, R-Ohio, as the committee's Republican bulldog questioner. But privately these officials pointed to concerns in the White House about the performance of GOP counsel Steve Castor.___The president's allies have mostly stayed together so far during the hearings, but they are hopping between strategies for pushing back.One argument against the inquiry is that witnesses, including the whistleblower and charge d'affaires William Taylor last week, are reporting the goings-on second- or third-hand. Look for whether they abandon that argument when Vindman and Williams testify.Republicans now say the president is innocent because the military money was eventually released. In fact, it was released Sept. 11 after Congress began looking into the holdup.___Testifying in a second session Tuesday are Kurt Volker, the former special envoy to Ukraine, and Tim Morrison, a former National Security Council aide who oversaw Europe and Russia Policy.___Associated Press writer Zeke Miller contributed to this report.Do you have information you want to share with HuffPost? Here's how.",2019-11-19 08:06:54
"182",1449194036,"Devin Nunes Tries Coaxing Witness To Out Whistleblower","Rep. Devin Nunes (R-Calif.) tried using part of his time while questioning National Security Council official Lt. Col. Alexander Vindman during Tuesday morning's impeachment hearing to gather information about the whistleblower <U+2015> but was quickly shut down by House Intelligence Committee Chairman Adam Schiff.Republicans defending President Donald Trump have attempted to create suspicion around the whistleblower report about a July 25 phone call between the U.S. president and his Ukrainian counterpart that kicked off the inquiry.Beginning his line of questioning, Nunes asked Vindman whether he had spoken about the phone call to anyone 'outside the White House.'Vindman said that he had because it is part of his job. He provided a readout of the call to two 'cleared U.S. government officials with the appropriate need to know' about Trump's conversation with Ukrainian President Volodymyr Zelensky, he testified. One of them was a State Department official, and the other was 'the individual in the intelligence community' thought to be the whistleblower.'Nunes seized on the opportunity to press Vindman for more details about the whistleblower, demanding to know the specific agency to which he or she belongs before Schiff intervened.''Please stop,' Schiff said. 'I want to make sure that there is no effort to out the whistleblower through these proceedings.'Vindman then clarified that he did not know the identity of the whistleblower, merely that the individual had the security clearance necessary to receive information about the call.His response appeared to perplex Nunes, who told the witness he could 'either answer the question or you can plead the Fifth.'At that point, Vindman's counsel stepped in, telling Nunes that 'we're following the rule of the committee, the rule of the chair with regard to this issue.''This does not call for an answer that is invoking the Fifth or anything like that,' the counselor told the ranking member.Schiff later intervened again during questions from Rep. Jim Jordan (R-Ohio) about the whistleblower's identity.''You have said ' even though no one believes you, you have said you don't know who the whistleblower is,' Jordan retorted to Schiff. 'So how is this outing the whistleblower?'As the impeachment inquiry has marched on, the whistleblower's legal team has said they'have received numerous death threats.'But Republicans have continued to push for the whistleblower's unmasking <U+2015> even after current and former government officials have corroborated details of the report during public and private hearings, including several firsthand accounts.'Do you have information you want to share with HuffPost? Here's how.",2019-11-19 12:38:17
"183",1449194054,"Rex Tillerson: Asking A Country For Personal Favors Is ‘Wrong’","Former Secretary of State Rex Tillerson said it's 'wrong' to solicit personal favors from a foreign country while putting up U.S. assets as collateral.'There's just no two ways about it,' he told 'PBS Newshour's' Judy Woodruff during a Monday talk at the University of Texas MD Anderson Cancer Center in San Antonio.''If you're seeking some kind of personal gain and you're using <U+2015> whether it's American foreign aid or American weapons or American influence <U+2015> that's wrong,' said Tillerson, who served as President Donald Trump's secretary of state for 14 months until he was ousted in March 2018. 'And I think everyone understands that.'Tillerson's remarks came as congressional investigators ramped up impeachment proceedings against President Trump over his dealings with Ukraine. At the heart of House Democrats' inquiry is Trump's July 25 phone call with Ukrainian President Volodymyr Zelensky in which Trump pressed for a corruption investigation of former Vice President Joe Biden and his son Hunter, based on unfounded corruption accusations.At the time of their discussion, American military aid to Ukraine was being temporarily withheld, raising serious questions over whether a quid pro quo was being made.On Tuesday morning, Lt. Col. Alexander Vindman, the National Security Council's leading Ukraine expert, testified before the House Intelligence Committee with firsthand knowledge of the now-infamous call. Vindman told lawmakers Trump was giving Zelensky an 'order' rather than a 'request.''It was improper for the president to demand an investigation into a political opponent, especially a foreign power where there's at best dubious belief that this would be a completely impartial investigation, and that this would have significant implications if this became public knowledge,' Vindman said, adding that 'it would undermine our Ukraine policy and it would undermine our national security.'Trump also wanted an investigation into whether Ukraine meddled in the 2016 presidential election to help Democratic candidate Hillary Clinton, though the U.S. intelligence community has already determined Russia interfered to aid Trump.Trump's call so alarmed Vindman that he said 'without hesitation, I knew I had to report this to the White House counsel.'Jennifer Williams, a foreign policy aide to Vice President Mike Pence, testified with Vindman, and will be followed by former U.S. Special Envoy to Ukraine Kurt Volker and former National Security Council official Timothy Morrison in the afternoon.Do you have information you want to share with HuffPost? Here's how.",2019-11-19 13:02:13
"184",1449225951,"Vindman Calls Offer Of Ukraine Post ‘Comical’ After Republicans Question His Loyalty","Lt. Col. Alexander Vindman'rebuffed Republican attacks on his loyalty during impeachment proceedings Tuesday, calling Ukraine's offer of a post in its government 'comical.'The exchange came as Republican staff lawyer Steve Castor pushed hard on the GOP line <U+2015> first propagated by Fox News'<U+2015> that Vindman,'the director for European affairs at the National Security Council, might have dual loyalty to both the U.S. and'Ukraine, where he was born.Vindman attended the inauguration of Ukrainian President Volodymyr Zelensky, during which Ukrainian national security council secretary Oleksandr Danyliuk repeatedly offered him the post of defense minister,'Castor revealed Tuesday.Vindman said he dismissed the offer''every single time,' and reported it to the appropriate officials, including counterintelligence officers, once he returned to the U.S.'I'm an American,' he said. 'I came here when I was a toddler. I immediately dismissed these offers. I did not entertain them.'Castor nevertheless kept pushing the idea and implied that, had Danyliuk made the offer in Ukrainian, it would represent an attempt to somehow sway Vindman.Vindman responded that the offer was made in English, and made in the presence of two staff officers from the American Embassy in Ukraine.'The whole notion is rather comical,''Vindman said. 'I did not leave the door open at all. It is pretty funny for a lieutenant colonel of the U.S. Army ' which really isn't that senior <U+2015> to be offered that illustrious a position.'As a reminder, Vindman is a Harvard-educated officer who served multiple overseas tours in South Korea, Germany and Iraq, where he was injured by a roadside bomb, for which he received a Purple Heart. His father immigrated to the U.S. from the Soviet Union 40 years ago 'in search of a better life for our family,' Vindman said Tuesday.Vindman was testifying Tuesday alongside Jennifer Williams, a top special adviser to Vice President Mike Pence for Europe and Russia affairs. Both were on the President Donald Trump's July 25 call with Zelensky, which is at the center of the impeachment inquiry.Do you have information you want to share with HuffPost? Here's how.",2019-11-19 13:14:58
"185",1449247124,"Trump: Impeachment A Kangaroo Court",NA,2019-11-19 13:11:54
"186",1449254461,"Twitter Users Trash Donald Trump Jr. For Questioning Vindman's Heroism","Donald Trump Jr.'on Tuesday attempted to attack the character of National Security Council official Lt. Col. Alexander Vindman, the Ukraine expert who testified to House impeachment committee members.Instead, the president's eldest son once again proved why he is the absolute master at the self-own.It all started when Trump retweeted an article from the Federalist titled 'Let's Stop Pretending Every Impeachment Witness Is A Selfless Hero,''which seemed to question the character of impeachment witnesses like Vindman, a decorated combat veteran, and the former U.S. ambassador to Ukraine Marie Yovanovitch,'a lifelong diplomat who told lawmakers last week how the president ordered her ousted amid a smear campaign led by his lawyer, Rudy Giuliani.Let's Stop Pretending Every Impeachment Witness Is A Selfless Hero https://t.co/f2Jq7SdxO9Trump Jr. retweeted the article without commenting on it, but many Twitter users took time out of their day to let him know why he is exactly the wrong person to go after Vindman.This coming from a person who had to run out of a book signing because people were being mean.Vindeman only has a purple heart.   If he were a real patriot, he'd  have bone spurs.   Right?The boy whose family NEVER wore the uniform is attacking a guy with a Purple Heart.Lt. Colonel Vindman was awarded the purple heart in service to this country. Your dad was awarded 5 deferments for fake bone spurs. I'm going to go with Vindman on this one... pic.twitter.com/6dzGbEgzlRSome people didn't pull any punches.Go fuck yourself. Col Vindman has given 30 years of his life selfishly to this country. He was injured by a bomb & has more honor in the tip of his pinky finger than u do in your entire greasy ass bodyThe only thing you've ever had to sacrifice is your balls for your daddys <U+2764><U+FE0F>From the family that thinks war criminals are heroes..Others were confused about the message Trump Jr. and other Republican supporters of the president were trying to send. pic.twitter.com/EmDvwqLTU8Do you have information you want to share with HuffPost? Here's how.",2019-11-19 14:36:18
"187",1449305471,"House Extends Government Funding To Avoid Shutdown","WASHINGTON <U+2015> Republicans and Democrats stepped aside from the heated debate over impeachment Tuesday to do their most basic duty: Continue funding the government.The House voted 231-192 on a bill that would extend current funding levels until Dec. 20, with 181 Republicans and 10 Democrats voting no, and 12 Republicans and 219 Democrats voting yes. (Independent Justin Amash of Michigan also voted no.)With appropriators still stuck on a number of issues <U+2015> most significantly: President Donald Trump's border wall <U+2015> Democrats and a handful of Republicans gave more time to the members negotiating a long-term deal. (Current government funding runs out on Nov. 21.)Lawmakers struck an odd tone Tuesday. They bemoaned that this continuing resolution was confirmation that 'Congress is not getting its work done,' in the words of Rep. Tom Cole (R-Okla.), because this temporary extension represented failure on a larger deal.'Majority Leader Steny Hoyer (D-Md.) said passing this bill was a 'recognition of failure.'But many lawmakers also celebrated the bipartisan bill and its extraneous riders.''This legislation avoids controversial policies and instead contains provisions that reflect shared priorities,' Appropriations Chairwoman Nita Lowey (D-N.Y.) said.Contrary to the usual calls for a 'clean' continuing resolution, this bill was loaded with new provisions and extensions.The most controversial extension was one for expiring portions of the Foreign Intelligence Surveillance Act. The bill would reauthorize three provisions in FISA until March, effectively decoupling government funding from the FISA debate.Of particular note are the broad authorities to wiretap terrorism suspects. The so-called 'Section 206' provisions allow the government to conduct 'roving' wiretaps so that they can thwart suspects who are, for example, switching cell phones. The bill would also reauthorize the ability of the FBI to examine the business records of terrorism suspects, as well as a 'lone wolf' provision that gives the FBI greater authority to go after terrorist suspects who are not connected to any country or group.'Yesterday, Speaker [Nancy] Pelosi said the president has 'abused his power for his own personal, political benefit,'' Amash tweeted Tuesday. 'Today, she wants to extend the president's power to do warrantless surveillance of Americans.'Concerns over reauthorizing those FISA sections was enough for Amash to vote no, as well as some progressives.'When Rep. Alexandria Ocasio-Cortez (D-N.Y.) saw the inclusion of those provisions, she summoned the words of former 'American Idol' judge Randy Jackson:'Yeah that's gonna be a no from me dog https://t.co/O6t8h6zkgsWow. House Democrats are ignoring civil liberties & including a three month straight re-authorization of the PATRIOT Act (with zero reform) in the Continuing Resolution.Very cool way to resist Trump by ensuring he continues to have terrifying authoritarian surveillance powers. pic.twitter.com/KxiCBlPpKSAside from the FISA provisions, the bill also includes a number of other reauthorizations and changes. It would reauthorize the Export-Import Bank. It would give the Census Bureau money <U+2015> at an annualized rate of $7.3 billion' <U+2015> to prepare for the 2020 Census. It would extend a number of health care programs, including funding for community health centers, which many Republicans oppose over concerns of family planning. It would also block the government from taking back $7.6 billion from states in highway funding, which Republicans also oppose.'As a carrot for Republicans and Democrats, the bill lays the groundwork for a 3.1% pay raise for the military next year. It would also allow people who have received money from a Sept. 11 compensation fund to also apply for money from a state-sponsored compensation fund for terrorism victims. And, as is customary in Congress, it would include a year's salary <U+2015> $174,000 <U+2015> for former Rep. Elijah Cummings's widow, Maya Cummings, who is running to replace the longtime Baltimore lawmaker who died in October.Still, the overwhelming majority of Republicans voted against the continuing resolution, even though failure to pass the short-term bill would result in a shutdown. The ranking Republicans on the Appropriations Committee, Kay Granger of Texas, said Congress had a responsibility to get a long-term deal done, which was why she was voting no.But Democrats said their responsibility was to keep the government funded.Rules Chairman Jim McGovern (D-Mass.) mentioned a number of extensions he liked, while also noting the inclusion of some he didn't like, such as the FISA provisions. But, he said, shutdowns cost the government and the American people billions of dollars.'The choice before us today is whether we are going to vote to cause a repeat of that devastation, or not,' McGovern said.The one-month funding extension became necessary to avert a government shutdown because Senate appropriators have still not reached agreement over a full omnibus bill. The biggest hurdle remains Trump's proposed border wall. Democrats want to give Trump as little as possible for the wall, while Republicans and the president himself want billions to build a wall as quickly as possible.Republicans and Democrats agreed to overall spending numbers in July <U+2015> $738 billion for defense and $632 billion for non-defense programs <U+2015> but they've been deadlocked on how to divvy up those numbers among the various programs.With another month, lawmakers hope they can work out a deal to avoid a shutdown that would, perhaps more importantly to the lawmakers, keep them in D.C. over the holidays.Do you have information you want to share with HuffPost? Here's how.",2019-11-19 15:21:52
"188",1449305468,"Tuesday’s First Impeachment Hearing Builds The Case For A Quid Pro Quo","WASHINGTON <U+2015> Officials who heard President Donald Trump's interactions with Ukraine over the spring and summer understood that Ukrainian President Volodymyr Zelensky would have to investigate Trump's political opponents if he hoped to get the White House visit and military aid his country desperately needed, two key witnesses made clear to Congress on Tuesday.'The testimony added more evidence that Trump's request amounted to a quid pro quo.Lt. Col. Alexander Vindman, a decorated Iraq war veteran who was working in the White House as the National Security Council's Ukraine expert, testified that he saw Trump's push for investigations into former Vice President Joe Biden and his son Hunter as an 'order' to Zelensky and felt compelled to report it up the chain of command. Vindman is registered to vote with no party affiliation. Asked if he was a 'Never Trumper,' he called himself a 'never partisan.'State Department official Jennifer Williams said she found Trump's now-infamous July 25 phone call to Zelensky 'unusual' because it involved discussion of a domestic political matter. Williams, who Trump attacked in a tweet as a 'Never Trumper,' serves as an adviser on Russia to Vice President Mike Pence and campaigned for ex-President George W. Bush in 2004. She testified that 'the reference to Biden' on Trump's call with Zelensky 'sounded political.'Republicans on the committee spent most of the hearing attacking the media as Democratic 'puppets' and trying to gently undermine a Purple Heart recipient and a Bush campaign official. Republicans pressed Vindman about being offered the position of defense secretary of Ukraine, which Vindman reported to his superiors when he returned home.'Vindman said the offer wasn't something he seriously considered, and considered it laughable because he's an American and a member of the U.S. military. Rep. Jim Himes (D-Conn.) said the line of questioning was a question about his loyalty 'cloaked in a Brooks Brothers suit.'Vindman testified that he felt it was 'improper for the president to request, to demand, an investigation into a political opponent' and felt he 'had to report this to the White House counsel.' He said it would undermine foreign policy and national security.Vindman testified that Trump didn't mention corruption in either phone call that he had with Zelensky before the July phone call, despite the fact that rooting out corruption in Ukraine was part of U.S. policy and was mentioned in Trump's talking points.'Tuesday's morning session kicked off a busy week in the impeachment process. Ambassador Kurt Volker and Tim Morrison will testify Tuesday afternoon. Trump donor and Ambassador Gordon Sondland, Defense Department official Laura Cooper and U.S. diplomat David Hale will testify Wednesday, and presidential adviser Fiona Hill and State Department official David Holmes will testify on Thursday.'Sondland's highly anticipated testimony could be the most important day of testimony. But Volker is also expected to face tough questions from Democrats, as his testimony has been inconsistent with that of other witnesses. Volker claimed he wasn't aware of being part of an effort to urge Ukraine to investigate Biden, but several other officials testified that Volker was closely involved in the efforts. Do you have information you want to share with HuffPost? Here's how.",2019-11-19 15:34:40
"189",1449338714,"Republicans Belittle Alexander Vindman’s Military Rank, Uniform In Impeachment Hearing","President Donald Trump and Republicans on the House Intelligence Committee went out of their way to comment on a witness's clothing choices and rank during Tuesday's'impeachment hearing.Ranking member Devin Nunes (R-Calif.) kicked things off by ignoring the rank of Army Lt. Col. Alexander Vindman early in the hearing, an oversight he corrected. Vindman,'the National Security Council's Ukraine expert, was testifying as a witness to Trump's now-infamous July 25 phone call with Ukrainian President Volodymyr Zelensky.""Ranking member, it's lieutenant colonel Vindman, please"" pic.twitter.com/5aKJxC2XORLater, Rep. Chris Stewart (R-Utah) tried to downplay Nunes' oversight, then <U+2015> under the guise of damage control <U+2015> belittled Vindman's dress uniform.'I see you're wearing your dress uniform, knowing that's not the uniform of the day,' said Stewart. 'You wear a suit to the White House.'He then backtracked slightly and,'proudly pointing to his father's Air Force wings, cast Vindman's attire as 'a great reminder of his military service,' before again attacking Vindman <U+2015> this time for his rank.'I'm curious, when the ranking member referred to you as Mr. Vindman, you quickly corrected him and wanted to be called Lt. Col. Vindman,' he said. 'Do you always insist on civilians calling you by your rank?'As the lieutenant colonel explained why thought it was appropriate to wear his dress uniform, Stewart interrupted him.'When Vindman continued, saying he'd been attacked and marginalized as a military officer in the press and on Twitter, the congressman interrupted him again.After the hearing, Stewart told HuffPost he hadn't meant to imply that Vindman shouldn't have worn his uniform.'How could you interpret that way? I was saying it's a great reminder of his service,' Stewart said. 'I don't know how you could interpret it any other way.'Another member of the Intelligence Committee, Rep. Mike Conaway (R-Texas), said it was appropriate for Vindman to wear his uniform but also that he did it for effect.'He's an active duty member of the military and certainly there's nothing wrong with him wearing the uniform,' Conaway said. 'I think he was doing it for effect. He doesn't wear it daily at the White House. But he's clearly earned the right to wear it.'President Trump also repeated the attack in a mid-hearing statement to the media, giving the appearance of a concerted Republican push:Trump also said the Republican members are ""killing it"" during the impeachment hearings. pic.twitter.com/CcVL4ARAbb'I don't know, as he says, 'lieutenant colonel' <U+2015> I understand someone had the misfortune of someone calling him 'Mr.' and he corrected them,' Trump said, seeking to distance himself from the testimony.'I never saw the man,' he continued. 'I understand now he wears his uniform when he goes in. I don't know Vindman at all.'Vindman is a Harvard-educated officer who served multiple overseas tours in South Korea, Germany and Iraq, where he was injured by a roadside bomb, for which he received a Purple Heart. He emphasized that military service in his opening statement.'For more than two decades, it has been my honor to serve as an officer in the United States Army,' he said Tuesday morning. 'As an infantry officer, I served multiple overseas tours, including South Korea and Germany, and I was deployed to Iraq for combat operations.'Do you have information you want to share with HuffPost? Here's how.",2019-11-19 16:33:36
